Parameters of the vcal vs. pulse height fits
FitfcnTanName

0.00152285400539	0.330548728977	0.659837761136	121.378180537	Pix  0  0
0.0708055268195	22.5091245587	0.354640707797	121.645998371	Pix  0  1
0.0530485586434	30.2653643984	0.360178152663	121.640998515	Pix  0  2
0.386958123627	14.9396711998	-1.73985129903	122.855501875	Pix  0  3
0.782115354757	128.312453454	0.104617339196	121.180468109	Pix  0  4
-1.77006383828e-05	1.27120611991	-34.5798936917	91.7595817476	Pix  0  5
0.756282946625	41.2972652827	-0.440644813642	121.559903833	Pix  0  6
-9.12624802289e-05	-0.865691008494	-11.4411704986	129.017756393	Pix  0  7
0.896467748592	85.5251268898	-0.215214653291	121.452668446	Pix  0  8
5.62960954919e-10	1.25195444884	-24.5566925697	100.489683383	Pix  0  9
0.00528516196322	0.834276230227	0.103779156677	121.249915922	Pix  0 10
0.862488521125	150.39206179	0.118170160736	121.190361137	Pix  0 11
5.67359690687e-05	1.30737782316	-18.7372827258	105.067850837	Pix  0 12
0.854141880956	158.321806028	-0.191567185923	121.274257056	Pix  0 13
-3.81503880311e-05	0.173429016702	-11.876034208	119.267257087	Pix  0 14
0.0119899394165	0.666878538272	-0.28165597547	121.382808806	Pix  0 15
0.0368943365534	0.77770671537	-1.20933764457	122.251694053	Pix  0 16
0.00553703087407	0.741168187329	-0.314854336338	121.320403655	Pix  0 17
0.0799755276689	2.76222842957	0.668391460495	120.684073715	Pix  0 18
0.354647277274	13.2506200469	-3.16950006091	124.323682773	Pix  0 19
0.00355485572831	0.616367155963	-0.0308137317557	121.445807889	Pix  0 20
0.864738753984	65.3579533863	-0.184038673861	121.31523424	Pix  0 21
5.26187685448e-05	1.25275676379	-15.9596029987	107.839195399	Pix  0 22
0.805647800906	164.763928145	-0.10638468675	121.305635635	Pix  0 23
0.0484490201027	21.3858938371	-0.159524159952	121.160459817	Pix  0 24
0.77947462283	65.8761069964	0.158362176698	121.159355998	Pix  0 25
-0.0014403569255	1.34208645273	4.01733985707	124.964436339	Pix  0 26
0.0133900578011	3.01187475694	-0.226669691741	121.236194462	Pix  0 27
1.00484761388	145.196438541	0.159757634592	121.340445092	Pix  0 28
-0.000324741017734	1.41132492637	-11.6302215872	110.920495334	Pix  0 29
0.00545781069838	0.234114528517	-0.218857627981	121.401158736	Pix  0 30
0.092742514531	0.985325108291	-81.0188126037	202.247324401	Pix  0 31
0.0239972294577	0.731619531259	-0.491100196834	121.890868416	Pix  0 32
0.874319930782	92.2796088854	-0.188978074948	121.239755076	Pix  0 33
-1.02513870567e-05	1.25147111732	-34.286412166	92.1376006046	Pix  0 34
1.17244219712	124.85416466	-0.281850922831	121.432142162	Pix  0 35
-8.96602375843e-06	1.16759050362	-27.3270157201	98.8482933036	Pix  0 36
0.0122492963935	0.491004644751	-0.597929465919	121.868806047	Pix  0 37
0.905713971526	203.562099746	0.232839816902	121.483153735	Pix  0 38
4.68297727977e-05	1.31873605369	-26.6778776988	98.2549700729	Pix  0 39
0.00677253462649	2.78161953081	-0.252124683905	121.170497179	Pix  0 40
0.832169288178	95.6537373781	-0.175895360012	121.491231856	Pix  0 41
-0.000112878106071	1.19337157486	-0.601494337221	121.123203394	Pix  0 42
0.0298709781928	-0.551101581873	-9.93610892611	131.183202927	Pix  0 43
0.00430434581225	0.497319577759	0.576388697166	121.263315612	Pix  0 44
0.00851397694116	0.689603149787	0.13192427531	121.303248604	Pix  0 45
0.0663667739362	15.7033869061	0.278518818849	121.489216611	Pix  0 46
0.659790512546	42.2297483291	-0.395645026439	121.604225248	Pix  0 47
0.687393525261	141.413871499	0.132248849322	121.367566006	Pix  0 48
-0.00210604974184	1.95003490878	-7.79952779354	113.686453846	Pix  0 49
0.00427563972312	0.51347408541	-0.409985175568	121.538894459	Pix  0 50
0.024757302944	0.665983967046	-0.757236267798	121.995434273	Pix  0 51
0.327978083456	11.7238730789	-7.96778417247	129.045101299	Pix  0 52
0.0108889844402	0.363852976283	-0.66586503711	121.958370342	Pix  0 53
0.0129371048779	1.48403638351	-0.18051436733	121.511958959	Pix  0 54
0.060957729972	25.9145493705	0.291473293552	121.708744751	Pix  0 55
0.816585010471	69.0184465064	-0.171781447094	121.626910363	Pix  0 56
0.00424994703665	-0.627923295728	1.72811902317	119.817639174	Pix  0 57
3.58448924741e-05	-0.870403317246	20.1089456013	107.289896221	Pix  0 58
0.399734158025	14.5374563594	-7.40156925271	128.632065091	Pix  0 59
0.00612966557748	0.744231413266	0.427744758773	121.221267613	Pix  0 60
0.00212384617676	0.696495945148	0.340038756234	121.707822972	Pix  0 61
0.976430515576	111.643678022	-0.20125458978	121.673997853	Pix  0 62
-0.000168728846662	-0.0987962065198	-2.61519690604	121.63762774	Pix  0 63
0.870647443347	196.30805564	-0.153888738536	121.295630981	Pix  0 64
0.0483008059001	27.6081430587	0.340072277807	121.659703765	Pix  0 65
0.00807107177722	1.45295326732	0.0965123031593	121.488078944	Pix  0 66
0.0164232115179	0.188369941342	-0.587820298	121.810025565	Pix  0 67
0.660639354075	35.1803173255	-0.199877105655	121.799612642	Pix  0 68
0.0248522307031	2.03415887794	-0.291332826166	121.482351696	Pix  0 69
0.891431849448	111.303337504	0.249833564104	121.249631195	Pix  0 70
3.02446968233e-05	1.11959621088	-11.2827657895	112.345632587	Pix  0 71
0.00479812371994	0.54972029629	0.499315787153	121.238977637	Pix  0 72
0.0609341505025	0.706139586756	-8.17071678267	129.47739784	Pix  0 73
0.0961908956107	28.0896002664	0.267303799171	121.484897174	Pix  0 74
0.00791721170143	0.818247767575	0.0481673242835	121.3769651	Pix  0 75
0.715008175481	38.3464407189	-0.260039071714	121.739935517	Pix  0 76
0.102785065815	14.3038098027	0.229072205654	121.539818948	Pix  0 77
0.462978035986	98.0069685792	0.0776301381605	121.548057722	Pix  0 78
0.0462972092601	20.5367765834	0.221626944541	121.781006464	Pix  0 79
0.0139823939905	0.560847744929	0.364280896362	120.930808247	Pix  1  0
0.314486239377	8.4798895423	-3.71503117885	124.751784902	Pix  1  1
0.00472100886115	1.25008595196	0.121045178311	121.220364989	Pix  1  2
0.00533227993728	0.74122955698	0.196324357475	121.039802321	Pix  1  3
0.131800713848	0.74883657937	-8.35263352958	129.537468297	Pix  1  4
6.57264105822e-05	1.13299818994	-9.58914346823	113.62063885	Pix  1  5
0.91885087656	60.0402744168	-0.31372469384	121.355068019	Pix  1  6
-4.39503406627e-05	1.18829436146	14.3893537654	133.273015505	Pix  1  7
0.00546184556521	0.225852622398	-0.225390685183	121.441564206	Pix  1  8
0.0470478881632	1.03066755778	1.25316153406	120.067751518	Pix  1  9
0.000473401414537	0.294788839357	1.35002166686	121.505962575	Pix  1 10
0.8895223512	191.061547885	0.206663288606	121.417679752	Pix  1 11
-0.00631813498769	2.04590448589	-14.4730220442	106.760720239	Pix  1 12
4.9513796689e-05	-0.263985809052	10.5973322907	118.485590413	Pix  1 13
0.00575444251944	0.841251678681	0.380089853685	121.39265575	Pix  1 14
0.00560682995887	0.695579816439	-0.0646237553909	121.052212386	Pix  1 15
0.00300226691193	1.14212536026	0.213760553915	121.317240035	Pix  1 16
0.488010887959	20.958598414	-0.427018057511	121.61926201	Pix  1 17
0.559830015457	117.016745828	0.257313206227	121.368377511	Pix  1 18
0.932382285436	125.585137897	-0.141018333612	121.25923042	Pix  1 19
-3.80707272029e-06	1.14465474554	-21.4843301876	103.833294584	Pix  1 20
0.00505291243397	0.608352531723	-0.0530544896048	121.345856282	Pix  1 21
0.73693241946	188.087608819	0.244476227233	121.504975471	Pix  1 22
8.30902900874e-06	1.34472670623	-53.6884754617	74.4245828321	Pix  1 23
0.796413111075	194.937590502	0.186646814374	121.414334539	Pix  1 24
0.851670317663	200.572349512	0.173578137797	121.491583363	Pix  1 25
-0.00382755524203	1.75874374603	12.8547542908	134.100752163	Pix  1 26
0.00539092466303	-0.108146364094	-0.651431440226	121.656899901	Pix  1 27
0.894325163237	121.165769879	-0.211610314641	121.388419332	Pix  1 28
2.99102154299e-05	1.26254889897	-35.656163695	90.9203921902	Pix  1 29
0.00547701200989	0.757311826325	0.43247658038	121.219817079	Pix  1 30
0.0119269456603	0.694538412843	-0.0874004341633	121.504597886	Pix  1 31
0.788819119036	89.9793260171	-0.201055031562	121.674843191	Pix  1 32
3.76974848176e-05	1.2614482221	-20.8684597236	103.430632854	Pix  1 33
0.000619243455215	0.642349775881	0.802763018491	121.695981797	Pix  1 34
0.0506187014951	1.29347233999	-2.00462915095	123.328575519	Pix  1 35
0.050226716473	29.1420957366	0.380350485334	121.620176857	Pix  1 36
0.145600478376	40.2203072918	0.244105067149	121.504779289	Pix  1 37
1.10701715541e-05	1.48231864331	-72.8750014319	55.7167589335	Pix  1 38
0.00590343635309	0.871911704842	-0.226141706398	121.251157032	Pix  1 39
0.424310840767	11.5086186011	-5.08860943361	126.273003533	Pix  1 40
0.0012097260867	-0.134104300913	0.313664913429	121.138364895	Pix  1 41
0.0250325074306	-0.54136890378	-6.0595039641	127.527593446	Pix  1 42
0.000641805012204	-0.14812924132	1.19730997683	121.072125769	Pix  1 43
0.00812519113618	0.606942522929	-0.0526937667996	121.460629386	Pix  1 44
0.001328412801	1.64978298218	0.752850787247	121.810786021	Pix  1 45
0.0672590304882	20.9988078526	0.390585899277	121.608775868	Pix  1 46
0.698178244076	44.4093111196	0.23083845575	121.228045296	Pix  1 47
0.00568580753204	8.67899384426	1.6088901258	122.993240993	Pix  1 48
0.963921214446	121.069969709	-0.127244702335	121.571222715	Pix  1 49
-0.000360297422264	0.706523972639	-3.61403769399	119.074973766	Pix  1 50
0.00704819104887	2.19077912016	-0.152277756018	121.140917724	Pix  1 51
0.0458839013533	5.22582114768	-0.132817079231	121.314020661	Pix  1 52
0.00524879308375	0.855493211866	0.0537266324116	121.329242376	Pix  1 53
0.0775719743379	23.9608535407	-0.174889009639	121.173566721	Pix  1 54
