Threshold Sigma

+2.621e+03 +1.228e+02   Pix  0  0
+2.436e+03 +1.028e+02   Pix  0  1
+2.270e+03 +8.906e+01   Pix  0  2
+2.687e+03 +9.602e+01   Pix  0  3
+1.997e+03 +9.237e+01   Pix  0  4
+2.067e+03 +8.201e+01   Pix  0  5
+2.106e+03 +9.396e+01   Pix  0  6
+2.165e+03 +6.983e+01   Pix  0  7
+2.216e+03 +8.723e+01   Pix  0  8
+1.875e+03 +8.439e+01   Pix  0  9
+2.027e+03 +1.006e+02   Pix  0 10
+2.170e+03 +9.825e+01   Pix  0 11
+2.300e+03 +8.508e+01   Pix  0 12
+2.228e+03 +9.166e+01   Pix  0 13
+2.125e+03 +9.479e+01   Pix  0 14
+2.070e+03 +7.474e+01   Pix  0 15
+2.063e+03 +8.133e+01   Pix  0 16
+2.246e+03 +9.629e+01   Pix  0 17
+2.172e+03 +8.487e+01   Pix  0 18
+2.464e+03 +7.567e+01   Pix  0 19
+2.131e+03 +8.024e+01   Pix  0 20
+2.120e+03 +8.946e+01   Pix  0 21
+1.921e+03 +9.007e+01   Pix  0 22
+2.136e+03 +9.105e+01   Pix  0 23
+1.747e+03 +1.125e+02   Pix  0 24
+2.282e+03 +7.713e+01   Pix  0 25
+2.060e+03 +9.529e+01   Pix  0 26
+1.895e+03 +8.997e+01   Pix  0 27
+1.927e+03 +1.078e+02   Pix  0 28
+2.245e+03 +8.727e+01   Pix  0 29
+2.176e+03 +9.300e+01   Pix  0 30
+2.240e+03 +9.796e+01   Pix  0 31
+2.336e+03 +6.607e+01   Pix  0 32
+2.096e+03 +9.303e+01   Pix  0 33
+2.006e+03 +1.140e+02   Pix  0 34
+2.150e+03 +9.303e+01   Pix  0 35
+1.859e+03 +1.036e+02   Pix  0 36
+1.904e+03 +1.196e+02   Pix  0 37
+2.128e+03 +1.023e+02   Pix  0 38
+2.395e+03 +8.920e+01   Pix  0 39
+2.128e+03 +7.310e+01   Pix  0 40
+2.131e+03 +9.160e+01   Pix  0 41
+2.004e+03 +8.747e+01   Pix  0 42
+1.804e+03 +1.033e+02   Pix  0 43
+2.275e+03 +8.193e+01   Pix  0 44
+2.253e+03 +9.112e+01   Pix  0 45
+2.481e+03 +1.013e+02   Pix  0 46
+2.053e+03 +1.130e+02   Pix  0 47
+2.201e+03 +8.329e+01   Pix  0 48
+1.768e+03 +1.007e+02   Pix  0 49
+2.144e+03 +9.549e+01   Pix  0 50
+2.146e+03 +8.820e+01   Pix  0 51
+2.019e+03 +1.047e+02   Pix  0 52
+2.206e+03 +8.651e+01   Pix  0 53
+1.753e+03 +1.084e+02   Pix  0 54
+1.869e+03 +9.077e+01   Pix  0 55
+2.201e+03 +9.392e+01   Pix  0 56
+2.302e+03 +7.413e+01   Pix  0 57
+2.329e+03 +9.760e+01   Pix  0 58
+2.069e+03 +9.397e+01   Pix  0 59
+2.066e+03 +9.914e+01   Pix  0 60
+2.098e+03 +8.152e+01   Pix  0 61
+2.082e+03 +7.598e+01   Pix  0 62
+2.375e+03 +6.679e+01   Pix  0 63
