Threshold Sigma

+2.082e+03 +8.580e+01   Pix  0  0
+2.363e+03 +4.780e+01   Pix  0  1
+2.375e+03 +7.121e+01   Pix  0  2
+2.447e+03 +6.802e+01   Pix  0  3
+2.111e+03 +1.078e+02   Pix  0  4
+2.338e+03 +6.624e+01   Pix  0  5
+2.527e+03 +9.873e+01   Pix  0  6
+2.097e+03 +6.770e+01   Pix  0  7
+2.318e+03 +7.890e+01   Pix  0  8
+2.345e+03 +4.834e+01   Pix  0  9
+2.353e+03 +7.743e+01   Pix  0 10
+2.322e+03 +7.497e+01   Pix  0 11
+2.176e+03 +8.761e+01   Pix  0 12
+2.233e+03 +9.727e+01   Pix  0 13
+2.242e+03 +8.467e+01   Pix  0 14
+2.080e+03 +1.069e+02   Pix  0 15
+2.128e+03 +1.021e+02   Pix  0 16
+2.276e+03 +8.586e+01   Pix  0 17
+2.338e+03 +8.350e+01   Pix  0 18
+2.347e+03 +6.388e+01   Pix  0 19
+2.240e+03 +9.739e+01   Pix  0 20
+2.503e+03 +9.290e+01   Pix  0 21
+2.307e+03 +8.972e+01   Pix  0 22
+2.461e+03 +8.418e+01   Pix  0 23
+2.163e+03 +9.685e+01   Pix  0 24
+2.337e+03 +7.547e+01   Pix  0 25
+2.549e+03 +1.037e+02   Pix  0 26
+2.149e+03 +1.104e+02   Pix  0 27
+2.327e+03 +9.437e+01   Pix  0 28
+2.225e+03 +9.991e+01   Pix  0 29
+2.557e+03 +9.902e+01   Pix  0 30
+2.312e+03 +6.596e+01   Pix  0 31
+2.198e+03 +9.630e+01   Pix  0 32
+2.328e+03 +9.689e+01   Pix  0 33
+2.325e+03 +7.679e+01   Pix  0 34
+2.097e+03 +1.172e+02   Pix  0 35
+2.454e+03 +8.401e+01   Pix  0 36
+2.250e+03 +9.274e+01   Pix  0 37
+2.444e+03 +9.186e+01   Pix  0 38
+2.079e+03 +1.110e+02   Pix  0 39
+2.245e+03 +8.665e+01   Pix  0 40
+2.208e+03 +1.048e+02   Pix  0 41
+2.252e+03 +9.117e+01   Pix  0 42
+2.276e+03 +8.586e+01   Pix  0 43
+2.365e+03 +7.056e+01   Pix  0 44
+2.144e+03 +9.553e+01   Pix  0 45
+1.983e+03 +1.215e+02   Pix  0 46
+2.359e+03 +8.284e+01   Pix  0 47
+2.039e+03 +1.149e+02   Pix  0 48
+2.208e+03 +1.014e+02   Pix  0 49
+2.466e+03 +1.044e+02   Pix  0 50
+2.137e+03 +9.649e+01   Pix  0 51
+2.281e+03 +9.857e+01   Pix  0 52
+2.148e+03 +9.333e+01   Pix  0 53
+2.173e+03 +1.098e+02   Pix  0 54
+2.129e+03 +1.008e+02   Pix  0 55
+2.310e+03 +8.756e+01   Pix  0 56
+2.260e+03 +1.007e+02   Pix  0 57
+2.019e+03 +1.052e+02   Pix  0 58
+2.539e+03 +9.912e+01   Pix  0 59
+2.373e+03 +6.000e+01   Pix  0 60
+1.929e+03 +1.223e+02   Pix  0 61
+2.826e+03 +1.347e+02   Pix  0 62
+2.182e+03 +1.009e+02   Pix  0 63
+2.725e+03 +1.006e+02   Pix  0 64
+2.592e+03 +9.632e+01   Pix  0 65
+2.722e+03 +1.210e+02   Pix  0 66
+2.363e+03 +7.226e+01   Pix  0 67
+2.257e+03 +8.437e+01   Pix  0 68
+2.673e+03 +1.223e+02   Pix  0 69
+2.284e+03 +8.394e+01   Pix  0 70
+2.386e+03 +9.534e+01   Pix  0 71
+2.294e+03 +7.760e+01   Pix  0 72
+2.206e+03 +9.014e+01   Pix  0 73
+2.329e+03 +8.848e+01   Pix  0 74
+2.709e+03 +1.252e+02   Pix  0 75
+2.533e+03 +9.027e+01   Pix  0 76
+2.841e+03 +1.262e+02   Pix  0 77
+2.361e+03 +8.132e+01   Pix  0 78
+2.753e+03 +1.153e+02   Pix  0 79
+1.984e+03 +1.129e+02   Pix  1  0
+2.070e+03 +9.956e+01   Pix  1  1
+2.251e+03 +9.180e+01   Pix  1  2
+2.236e+03 +8.400e+01   Pix  1  3
+2.253e+03 +9.637e+01   Pix  1  4
+2.267e+03 +8.478e+01   Pix  1  5
+1.890e+03 +1.147e+02   Pix  1  6
+2.324e+03 +6.679e+01   Pix  1  7
+2.528e+03 +9.787e+01   Pix  1  8
+2.401e+03 +3.259e+01   Pix  1  9
+2.237e+03 +9.489e+01   Pix  1 10
+2.067e+03 +9.678e+01   Pix  1 11
+2.297e+03 +8.617e+01   Pix  1 12
+2.231e+03 +1.056e+02   Pix  1 13
+2.085e+03 +9.893e+01   Pix  1 14
+2.217e+03 +9.086e+01   Pix  1 15
+2.298e+03 +8.007e+01   Pix  1 16
+2.238e+03 +9.984e+01   Pix  1 17
