Threshold Sigma

+2.327e+03 +4.960e+01   Pix  0  0
+2.254e+03 +8.124e+01   Pix  0  1
+2.154e+03 +7.867e+01   Pix  0  2
+2.321e+03 +5.942e+01   Pix  0  3
+2.279e+03 +8.162e+01   Pix  0  4
+2.173e+03 +7.225e+01   Pix  0  5
+2.465e+03 +8.384e+01   Pix  0  6
+2.151e+03 +8.357e+01   Pix  0  7
+2.204e+03 +9.893e+01   Pix  0  8
+2.304e+03 +8.000e+01   Pix  0  9
+2.269e+03 +7.194e+01   Pix  0 10
+2.399e+03 +6.368e+01   Pix  0 11
+2.393e+03 +7.023e+01   Pix  0 12
+2.135e+03 +8.398e+01   Pix  0 13
+2.413e+03 +6.246e+01   Pix  0 14
+2.314e+03 +6.126e+01   Pix  0 15
+1.913e+03 +9.419e+01   Pix  0 16
+1.929e+03 +1.084e+02   Pix  0 17
+2.357e+03 +6.990e+01   Pix  0 18
+2.078e+03 +9.168e+01   Pix  0 19
+2.235e+03 +8.914e+01   Pix  0 20
+2.144e+03 +8.221e+01   Pix  0 21
+2.342e+03 +6.235e+01   Pix  0 22
+2.332e+03 +7.124e+01   Pix  0 23
+2.267e+03 +7.935e+01   Pix  0 24
+2.159e+03 +8.362e+01   Pix  0 25
+2.214e+03 +8.483e+01   Pix  0 26
+2.385e+03 +3.419e+01   Pix  0 27
+1.866e+03 +9.860e+01   Pix  0 28
+2.300e+03 +7.803e+01   Pix  0 29
+1.987e+03 +1.033e+02   Pix  0 30
+2.253e+03 +9.136e+01   Pix  0 31
+2.047e+03 +9.008e+01   Pix  0 32
+2.177e+03 +9.074e+01   Pix  0 33
+2.206e+03 +8.996e+01   Pix  0 34
+2.096e+03 +7.887e+01   Pix  0 35
+2.659e+03 +8.366e+01   Pix  0 36
+2.267e+03 +7.919e+01   Pix  0 37
+2.440e+03 +7.168e+01   Pix  0 38
+2.218e+03 +8.362e+01   Pix  0 39
+1.976e+03 +1.157e+02   Pix  0 40
+2.413e+03 +4.736e+01   Pix  0 41
