Parameters of the vcal vs. pulse height fits
FitfcnName

0.0	0.0	0.000381752348223	121.429813687	0.0	0.0	Pix  0  0
0.0	0.0	-0.000404120100066	121.612367895	0.0	0.0	Pix  0  1
0.0	0.0	0.000129681467289	121.636596574	0.0	0.0	Pix  0  2
0.0	0.0	-0.000366459266168	121.60362244	0.0	0.0	Pix  0  3
0.0	0.0	-0.00048691019924	121.70593944	0.0	0.0	Pix  0  4
0.0	0.0	0.000328376961909	121.590381196	0.0	0.0	Pix  0  5
0.0	0.0	-0.000330583551394	121.484176257	0.0	0.0	Pix  0  6
0.0	0.0	-0.000636356890665	121.703609911	0.0	0.0	Pix  0  7
0.0	0.0	-2.25738045746e-05	121.375589465	0.0	0.0	Pix  0  8
0.0	0.0	0.000130142361022	121.649350644	0.0	0.0	Pix  0  9
0.0	0.0	0.000268491447941	121.455799633	0.0	0.0	Pix  0 10
0.0	0.0	0.000761597454117	121.230547557	0.0	0.0	Pix  0 11
0.0	0.0	-4.78240208878e-05	121.492587283	0.0	0.0	Pix  0 12
0.0	0.0	-0.000164992865278	121.482759454	0.0	0.0	Pix  0 13
0.0	0.0	0.000225732574025	121.46604405	0.0	0.0	Pix  0 14
0.0	0.0	0.000284632483552	121.452061574	0.0	0.0	Pix  0 15
0.0	0.0	6.37860030348e-05	121.578226456	0.0	0.0	Pix  0 16
0.0	0.0	-0.000646966438928	121.779948722	0.0	0.0	Pix  0 17
0.0	0.0	-0.000254364164316	121.614901466	0.0	0.0	Pix  0 18
0.0	0.0	-0.000722439754989	121.723600546	0.0	0.0	Pix  0 19
0.0	0.0	-0.000388868647938	121.646136835	0.0	0.0	Pix  0 20
0.0	0.0	-0.000502091659127	121.672019942	0.0	0.0	Pix  0 21
0.0	0.0	0.000442596863553	121.5268141	0.0	0.0	Pix  0 22
0.0	0.0	-2.87440397082e-05	121.562284184	0.0	0.0	Pix  0 23
0.0	0.0	2.25254173829e-05	121.476189458	0.0	0.0	Pix  0 24
0.0	0.0	0.000349195790882	121.437108511	0.0	0.0	Pix  0 25
0.0	0.0	0.000293042436179	121.398268242	0.0	0.0	Pix  0 26
0.0	0.0	0.00055391189254	121.38983543	0.0	0.0	Pix  0 27
0.0	0.0	-0.000125554969064	121.584733214	0.0	0.0	Pix  0 28
0.0	0.0	-0.000705465213692	121.681222045	0.0	0.0	Pix  0 29
0.0	0.0	0.000371666826862	121.580391463	0.0	0.0	Pix  0 30
0.0	0.0	0.000344930731617	121.401380901	0.0	0.0	Pix  0 31
0.0	0.0	-0.000541607015504	121.570217631	0.0	0.0	Pix  0 32
0.0	0.0	-0.00055267067218	121.758245558	0.0	0.0	Pix  0 33
0.0	0.0	0.000122838829705	121.564474934	0.0	0.0	Pix  0 34
0.0	0.0	-0.000558953013536	121.611288199	0.0	0.0	Pix  0 35
0.0	0.0	-0.000237297207474	121.572893044	0.0	0.0	Pix  0 36
0.0	0.0	0.000144327408516	121.55946902	0.0	0.0	Pix  0 37
0.0	0.0	1.56052066129e-05	121.51435379	0.0	0.0	Pix  0 38
0.0	0.0	-6.87826147647e-05	121.587282626	0.0	0.0	Pix  0 39
0.0	0.0	-0.000660274254085	121.783233848	0.0	0.0	Pix  0 40
0.0	0.0	0.000257197797167	121.643953468	0.0	0.0	Pix  0 41
0.0	0.0	-0.000523984560754	121.862688509	0.0	0.0	Pix  0 42
0.0	0.0	0.00050301671339	121.475740298	0.0	0.0	Pix  0 43
0.0	0.0	-6.14661035908e-05	121.621076107	0.0	0.0	Pix  0 44
0.0	0.0	0.000128754789334	121.506814324	0.0	0.0	Pix  0 45
0.0	0.0	-0.000589133603365	121.729678318	0.0	0.0	Pix  0 46
0.0	0.0	0.000249282674574	121.719888801	0.0	0.0	Pix  0 47
0.0	0.0	0.000319189217407	121.555542804	0.0	0.0	Pix  0 48
0.0	0.0	0.000508727973305	121.289269469	0.0	0.0	Pix  0 49
0.0	0.0	0.000464116756532	121.521816832	0.0	0.0	Pix  0 50
0.0	0.0	-0.000241399060101	121.72278143	0.0	0.0	Pix  0 51
0.0	0.0	0.000435217566684	121.49167587	0.0	0.0	Pix  0 52
0.0	0.0	0.000220067858317	121.467013429	0.0	0.0	Pix  0 53
0.0	0.0	0.000142874235732	121.374228837	0.0	0.0	Pix  0 54
0.0	0.0	-0.000466587806113	121.738254925	0.0	0.0	Pix  0 55
0.0	0.0	5.84202845927e-05	121.579475513	0.0	0.0	Pix  0 56
0.0	0.0	0.000353616071985	121.473390363	0.0	0.0	Pix  0 57
0.0	0.0	-0.000240315703748	121.500251093	0.0	0.0	Pix  0 58
0.0	0.0	-6.63919487682e-05	121.571014424	0.0	0.0	Pix  0 59
0.0	0.0	6.09756178282e-05	121.763617884	0.0	0.0	Pix  0 60
0.0	0.0	0.000131404513393	121.542260171	0.0	0.0	Pix  0 61
0.0	0.0	-0.000849778835093	121.864276494	0.0	0.0	Pix  0 62
0.0	0.0	4.97334374573e-05	121.618086042	0.0	0.0	Pix  0 63
0.0	0.0	0.000165824383345	121.554460368	0.0	0.0	Pix  0 64
0.0	0.0	-0.000577786350637	121.875182652	0.0	0.0	Pix  0 65
0.0	0.0	0.000432635608582	121.343912664	0.0	0.0	Pix  0 66
0.0	0.0	-0.000105810653356	121.469016029	0.0	0.0	Pix  0 67
0.0	0.0	0.000276096746272	121.565545509	0.0	0.0	Pix  0 68
0.0	0.0	-0.000334178609122	121.596126367	0.0	0.0	Pix  0 69
0.0	0.0	-0.000269917819574	121.766652883	0.0	0.0	Pix  0 70
0.0	0.0	0.000230237154193	121.626828699	0.0	0.0	Pix  0 71
0.0	0.0	0.000162943552738	121.591809595	0.0	0.0	Pix  0 72
0.0	0.0	0.000335365922425	121.366565026	0.0	0.0	Pix  0 73
0.0	0.0	-0.00014989001997	121.664423216	0.0	0.0	Pix  0 74
0.0	0.0	-0.000244648840272	121.464146746	0.0	0.0	Pix  0 75
0.0	0.0	0.000375854202841	121.505508119	0.0	0.0	Pix  0 76
0.0	0.0	-0.000569422624226	121.947310124	0.0	0.0	Pix  0 77
0.0	0.0	0.000112752772908	121.492279814	0.0	0.0	Pix  0 78
0.0	0.0	-0.000185318094963	121.45044239	0.0	0.0	Pix  0 79
0.0	0.0	-0.000244802130344	121.64971578	0.0	0.0	Pix  1  0
0.0	0.0	-0.000118915589865	121.545493393	0.0	0.0	Pix  1  1
0.0	0.0	0.000261628881962	121.494948198	0.0	0.0	Pix  1  2
0.0	0.0	0.000420239896551	121.38424095	0.0	0.0	Pix  1  3
0.0	0.0	0.000126418544041	121.563192484	0.0	0.0	Pix  1  4
0.0	0.0	-0.000475562949367	121.85144378	0.0	0.0	Pix  1  5
0.0	0.0	-0.000432158517285	121.655812321	0.0	0.0	Pix  1  6
0.0	0.0	-0.000487521625276	121.891255759	0.0	0.0	Pix  1  7
0.0	0.0	-0.000353299947102	121.526488545	0.0	0.0	Pix  1  8
0.0	0.0	-0.000280377645737	121.583632983	0.0	0.0	Pix  1  9
0.0	0.0	-0.000328775768027	121.594063633	0.0	0.0	Pix  1 10
0.0	0.0	-1.05741812671e-05	121.335759614	0.0	0.0	Pix  1 11
0.0	0.0	0.000541915342097	121.429664211	0.0	0.0	Pix  1 12
0.0	0.0	-0.000355123344087	121.7120841	0.0	0.0	Pix  1 13
0.0	0.0	0.000564857883171	121.461487123	0.0	0.0	Pix  1 14
0.0	0.0	-0.00018681848157	121.673285366	0.0	0.0	Pix  1 15
0.0	0.0	0.000370177596366	121.617717696	0.0	0.0	Pix  1 16
0.0	0.0	0.000312226482685	121.42924844	0.0	0.0	Pix  1 17
0.0	0.0	0.000189889637473	121.585555241	0.0	0.0	Pix  1 18
0.0	0.0	0.00059648544196	121.231780157	0.0	0.0	Pix  1 19
0.0	0.0	-9.86623730496e-05	121.578497407	0.0	0.0	Pix  1 20
0.0	0.0	0.000284209356267	121.526868478	0.0	0.0	Pix  1 21
0.0	0.0	0.000184358185881	121.586781292	0.0	0.0	Pix  1 22
