Threshold Sigma

+2.414e+03 +1.437e+02   Pix  0  0
+2.119e+03 +1.260e+02   Pix  0  1
+2.413e+03 +1.104e+02   Pix  0  2
+2.242e+03 +1.142e+02   Pix  0  3
+2.075e+03 +1.310e+02   Pix  0  4
+2.590e+03 +1.462e+02   Pix  0  5
+2.345e+03 +1.146e+02   Pix  0  6
+2.269e+03 +1.108e+02   Pix  0  7
+2.197e+03 +1.209e+02   Pix  0  8
+2.493e+03 +1.346e+02   Pix  0  9
+2.180e+03 +1.133e+02   Pix  0 10
+2.336e+03 +1.089e+02   Pix  0 11
+2.092e+03 +1.307e+02   Pix  0 12
+2.497e+03 +1.367e+02   Pix  0 13
+2.112e+03 +1.490e+02   Pix  0 14
+1.858e+03 +1.401e+02   Pix  0 15
+2.360e+03 +1.268e+02   Pix  0 16
+2.154e+03 +1.316e+02   Pix  0 17
+2.035e+03 +1.577e+02   Pix  0 18
+2.228e+03 +1.263e+02   Pix  0 19
+1.998e+03 +1.531e+02   Pix  0 20
+2.198e+03 +1.204e+02   Pix  0 21
+2.228e+03 +1.245e+02   Pix  0 22
+2.335e+03 +1.098e+02   Pix  0 23
+2.399e+03 +1.258e+02   Pix  0 24
+2.414e+03 +1.057e+02   Pix  0 25
+2.295e+03 +1.365e+02   Pix  0 26
+2.169e+03 +1.305e+02   Pix  0 27
+2.346e+03 +6.848e+01   Pix  0 28
+2.105e+03 +1.559e+02   Pix  0 29
+2.072e+03 +1.413e+02   Pix  0 30
+2.185e+03 +1.380e+02   Pix  0 31
+2.245e+03 +1.168e+02   Pix  0 32
+2.314e+03 +1.365e+02   Pix  0 33
+2.554e+03 +1.481e+02   Pix  0 34
+2.266e+03 +1.292e+02   Pix  0 35
+2.219e+03 +1.079e+02   Pix  0 36
+2.230e+03 +1.270e+02   Pix  0 37
+2.274e+03 +1.330e+02   Pix  0 38
+1.796e+03 +1.708e+02   Pix  0 39
+2.430e+03 +1.461e+02   Pix  0 40
+2.138e+03 +1.547e+02   Pix  0 41
+2.449e+03 +1.263e+02   Pix  0 42
+2.349e+03 +1.305e+02   Pix  0 43
