Parameters of the vcal vs. pulse height fits
FitfcnName

0.0	0.0	-0.000353564824159	121.527274698	0.0	0.0	Pix  0  0
0.0	0.0	-0.000247713913971	121.623321987	0.0	0.0	Pix  0  1
0.0	0.0	-0.000370633376234	121.569675628	0.0	0.0	Pix  0  2
0.0	0.0	0.00071861409138	121.557992821	0.0	0.0	Pix  0  3
0.0	0.0	0.00108164645377	121.174255262	0.0	0.0	Pix  0  4
0.0	0.0	0.000245105154358	121.646397612	0.0	0.0	Pix  0  5
0.0	0.0	-0.000358969336692	121.798007511	0.0	0.0	Pix  0  6
0.0	0.0	6.60566186125e-05	121.833780823	0.0	0.0	Pix  0  7
0.0	0.0	7.32188256639e-05	121.87546663	0.0	0.0	Pix  0  8
0.0	0.0	-0.000320099670254	121.539527549	0.0	0.0	Pix  0  9
0.0	0.0	0.000974333574797	121.548269096	0.0	0.0	Pix  0 10
0.0	0.0	0.00042154492795	121.728733641	0.0	0.0	Pix  0 11
0.0	0.0	0.000181241661982	121.596597715	0.0	0.0	Pix  0 12
0.0	0.0	-0.000490209278558	121.707204584	0.0	0.0	Pix  0 13
0.0	0.0	0.000377138851106	121.783351806	0.0	0.0	Pix  0 14
0.0	0.0	-0.000517668480947	121.871587512	0.0	0.0	Pix  0 15
0.0	0.0	0.000957005060731	121.418892408	0.0	0.0	Pix  0 16
0.0	0.0	-9.38708350167e-05	121.709890484	0.0	0.0	Pix  0 17
0.0	0.0	-0.000811522747612	121.85084065	0.0	0.0	Pix  0 18
0.0	0.0	0.000325067359041	121.708343135	0.0	0.0	Pix  0 19
0.0	0.0	0.00100482974944	121.595283838	0.0	0.0	Pix  0 20
0.0	0.0	0.00022424495804	121.804151041	0.0	0.0	Pix  0 21
0.0	0.0	-0.000391460594776	121.727428036	0.0	0.0	Pix  0 22
0.0	0.0	-3.04209741469e-05	121.813390322	0.0	0.0	Pix  0 23
0.0	0.0	0.000351986058382	121.824875824	0.0	0.0	Pix  0 24
0.0	0.0	8.43098676456e-05	121.945746331	0.0	0.0	Pix  0 25
0.0	0.0	1.11913512135e-09	121.999999499	0.0	0.0	Pix  0 26
0.0	0.0	0.000266852814367	121.840461861	0.0	0.0	Pix  0 27
0.0	0.0	-0.00165749795778	122.118154326	0.0	0.0	Pix  0 28
0.0	0.0	0.000191216878094	121.887260334	0.0	0.0	Pix  0 29
0.0	0.0	0.000555140035824	121.677013081	0.0	0.0	Pix  0 30
0.0	0.0	0.000168618590044	121.891493166	0.0	0.0	Pix  0 31
0.0	0.0	-7.99587969095e-05	121.938052612	0.0	0.0	Pix  0 32
0.0	0.0	-0.00031376939886	121.789540667	0.0	0.0	Pix  0 33
0.0	0.0	3.79526225652e-06	121.702900007	0.0	0.0	Pix  0 34
0.0	0.0	-1.25557084087e-05	121.891033032	0.0	0.0	Pix  0 35
0.0	0.0	0.00104389752226	121.689085355	0.0	0.0	Pix  0 36
0.0	0.0	-0.000250319485679	121.893040495	0.0	0.0	Pix  0 37
0.0	0.0	-0.00020343645267	122.038080988	0.0	0.0	Pix  0 38
0.0	0.0	6.79049484099e-05	121.833644246	0.0	0.0	Pix  0 39
0.0	0.0	-0.0006248866654	121.891045517	0.0	0.0	Pix  0 40
0.0	0.0	-0.000548445610865	122.064266395	0.0	0.0	Pix  0 41
0.0	0.0	-2.86815831709e-05	121.966910496	0.0	0.0	Pix  0 42
0.0	0.0	1.11915619117e-09	121.999999499	0.0	0.0	Pix  0 43
0.0	0.0	0.00174819887841	121.793718124	0.0	0.0	Pix  0 44
0.0	0.0	6.68628665178e-05	121.950695936	0.0	0.0	Pix  0 45
0.0	0.0	0.000255529846182	121.567522604	0.0	0.0	Pix  0 46
0.0	0.0	-0.000141217509505	121.914382635	0.0	0.0	Pix  0 47
0.0	0.0	0.000567268318689	121.785904099	0.0	0.0	Pix  0 48
0.0	0.0	0.000275525645315	121.833007161	0.0	0.0	Pix  0 49
0.0	0.0	1.11914208957e-09	121.999999499	0.0	0.0	Pix  0 50
0.0	0.0	-0.00030549304821	121.826701897	0.0	0.0	Pix  0 51
0.0	0.0	0.000242497840698	121.916116509	0.0	0.0	Pix  0 52
0.0	0.0	-0.000423282000197	122.117745168	0.0	0.0	Pix  0 53
0.0	0.0	0.000585819648829	121.736424604	0.0	0.0	Pix  0 54
0.0	0.0	-1.21677158952e-05	121.925355829	0.0	0.0	Pix  0 55
0.0	0.0	-0.000132485444325	122.060949652	0.0	0.0	Pix  0 56
0.0	0.0	0.000472825890156	121.757589817	0.0	0.0	Pix  0 57
0.0	0.0	-6.06702357366e-05	121.973868815	0.0	0.0	Pix  0 58
0.0	0.0	-0.00171746947903	122.321694919	0.0	0.0	Pix  0 59
0.0	0.0	-0.000144395519667	121.951997286	0.0	0.0	Pix  0 60
0.0	0.0	1.65149875951e-05	121.958444832	0.0	0.0	Pix  0 61
0.0	0.0	-0.000738622142029	122.2451353	0.0	0.0	Pix  0 62
0.0	0.0	-7.99625807444e-05	121.938054327	0.0	0.0	Pix  0 63
0.0	0.0	0.000195561978867	121.771061981	0.0	0.0	Pix  0 64
0.0	0.0	0.000548164407413	121.7821025	0.0	0.0	Pix  0 65
0.0	0.0	-0.000563610091265	122.176385644	0.0	0.0	Pix  0 66
0.0	0.0	0.00050150868901	121.790678803	0.0	0.0	Pix  0 67
0.0	0.0	9.03942739223e-05	121.983068168	0.0	0.0	Pix  0 68
0.0	0.0	-0.000536018840559	122.0972893	0.0	0.0	Pix  0 69
0.0	0.0	-5.12798686919e-05	121.971143328	0.0	0.0	Pix  0 70
0.0	0.0	0.000152104700083	121.933047838	0.0	0.0	Pix  0 71
0.0	0.0	0.000219899617985	121.92034933	0.0	0.0	Pix  0 72
0.0	0.0	-0.000623659208782	122.150286671	0.0	0.0	Pix  0 73
0.0	0.0	-0.000129504175402	122.062718327	0.0	0.0	Pix  0 74
0.0	0.0	4.51976965749e-05	121.991533833	0.0	0.0	Pix  0 75
0.0	0.0	0.000757410634875	121.751015181	0.0	0.0	Pix  0 76
0.0	0.0	-0.000146018060787	122.104272998	0.0	0.0	Pix  0 77
0.0	0.0	0.000176442411973	122.08233517	0.0	0.0	Pix  0 78
