Threshold Sigma

+2.713e+03 +1.617e+02   Pix  0  0
+2.782e+03 +1.532e+02   Pix  0  1
+2.765e+03 +1.412e+02   Pix  0  2
+2.617e+03 +1.701e+02   Pix  0  3
+2.819e+03 +1.582e+02   Pix  0  4
+2.757e+03 +1.575e+02   Pix  0  5
+2.603e+03 +1.316e+02   Pix  0  6
+2.949e+03 +1.687e+02   Pix  0  7
+2.219e+03 +1.492e+02   Pix  0  8
+2.748e+03 +1.613e+02   Pix  0  9
+2.610e+03 +1.370e+02   Pix  0 10
+2.560e+03 +1.474e+02   Pix  0 11
+2.768e+03 +1.288e+02   Pix  0 12
+2.764e+03 +1.447e+02   Pix  0 13
+2.299e+03 +1.175e+02   Pix  0 14
+2.503e+03 +1.607e+02   Pix  0 15
+2.192e+03 +1.520e+02   Pix  0 16
+2.457e+03 +1.356e+02   Pix  0 17
+2.748e+03 +1.816e+02   Pix  0 18
+2.382e+03 +1.245e+02   Pix  0 19
+2.431e+03 +1.312e+02   Pix  0 20
+2.809e+03 +1.734e+02   Pix  0 21
+2.873e+03 +1.302e+02   Pix  0 22
+2.168e+03 +1.401e+02   Pix  0 23
-1.000e+00 -1.000e+00   Pix  0 24
+3.037e+03 +1.825e+02   Pix  0 25
+3.161e+03 +1.846e+02   Pix  0 26
+2.530e+03 +1.486e+02   Pix  0 27
+2.357e+03 +1.340e+02   Pix  0 28
+2.974e+03 +1.519e+02   Pix  0 29
+2.609e+03 +1.379e+02   Pix  0 30
+2.441e+03 +1.225e+02   Pix  0 31
+2.435e+03 +1.246e+02   Pix  0 32
+2.347e+03 +1.466e+02   Pix  0 33
+3.060e+03 +1.760e+02   Pix  0 34
+2.286e+03 +1.304e+02   Pix  0 35
+2.218e+03 +1.331e+02   Pix  0 36
+2.595e+03 +1.695e+02   Pix  0 37
+2.452e+03 +1.399e+02   Pix  0 38
+2.516e+03 +1.224e+02   Pix  0 39
+2.481e+03 +1.436e+02   Pix  0 40
+2.825e+03 +1.513e+02   Pix  0 41
+2.538e+03 +1.748e+02   Pix  0 42
+2.954e+03 +1.535e+02   Pix  0 43
+2.446e+03 +1.384e+02   Pix  0 44
+2.493e+03 +1.426e+02   Pix  0 45
+2.625e+03 +1.427e+02   Pix  0 46
+2.615e+03 +1.557e+02   Pix  0 47
+2.532e+03 +1.539e+02   Pix  0 48
+2.614e+03 +1.503e+02   Pix  0 49
+2.221e+03 +1.527e+02   Pix  0 50
+2.488e+03 +1.460e+02   Pix  0 51
+2.146e+03 +1.411e+02   Pix  0 52
+2.914e+03 +1.421e+02   Pix  0 53
+2.285e+03 +1.306e+02   Pix  0 54
